Title,Price,Bedrooms,Bathrooms,Square_feet,Dog,Cat,Parking,Smoking,Time_posted,Longitude,Latitude,Area
"$3195 / 2br - 1060ft2 - Tour today, private patio or balcony, Wood flooring, near parks (santa clara) ",3195.0,2.0,2.0,1060.0,No,No,,smoking ok,2020-03-02 17:40:00,-121.972061,37.325429,sby
$2800 / 3br - 1200ft2 - New Remodel Pleasant Hill open sat/sun 10am to 12 (concord / pleasant hill / martinez) ,2800.0,3.0,2.0,1200.0,Yes,Yes,,no smoking,2020-02-12 20:34:00,-122.064586,37.967478,eby
$2765 / 2br - 962ft2 - 2 Bedroom / 2 bathroom for rent! Walking Distance To Bart! (concord / pleasant hill / martinez) ,2765.0,2.0,2.0,962.0,Yes,Yes,,no smoking,2020-03-02 17:40:00,,,eby
$2968 / 1br - 811ft2 - Last chance on the weekend deals!! (santa clara) ,2968.0,1.0,1.0,811.0,Yes,Yes,street parking,no smoking,2020-03-02 17:26:00,-121.995106,37.348923,sby
"$2886 / 1br - 699ft2 - Dedicated Transportation Center, Custom roller shades, Pet Spa (fremont / union city / newark) ",2886.0,1.0,1.0,699.0,No,No,,smoking ok,2020-03-02 17:39:00,-121.9999,37.5605,eby
$2450 / 1385ft2 - Beautiful Loft in Jingletown! (Jingletown) ,2450.0,0.0,1.0,1385.0,Yes,Yes,street parking,no smoking,2020-03-02 17:39:00,-122.235806,37.773767,eby
$3245 / 1br - 747ft2 - Scenic view of downtown Oakland move in with a $99 sec deposit (oakland downtown) ,3245.0,1.0,1.0,747.0,Yes,Yes,street parking,no smoking,2020-03-02 17:12:00,-122.2668,37.8085,eby
$2095 / 1br - 750ft2 - ~*Find Your Peace Of Mind By Leasing This 1-Bedroom Online*~ (dublin / pleasanton / livermore) ,2095.0,1.0,1.0,750.0,Yes,Yes,,no smoking,2020-03-02 17:30:00,-121.882524,37.688925,eby
"$11999 / 3br - 1750ft2 - Two-story luxury penthouse condo, 4-unit building, great location (north beach / telegraph hill) ",11999.0,3.0,2.5,1750.0,Yes,Yes,,smoking ok,2020-03-02 17:39:00,-122.410011,37.803833,sfc
$2200 Sunny Top Floor Victorian! Utilities incl! Outdoor space and Office! (mission district) ,2200.0,,,,No,No,,smoking ok,2020-02-28 22:45:00,-122.4153,37.7509,sfc
"$2995 / 3br - Pinole View Home! 3/2 $2995. (hercules, pinole, san pablo, el sob) ",2995.0,3.0,2.0,,No,No,,no smoking,2020-02-28 20:03:00,-122.261782,37.985526,eby
$2624 / 1br - Sunny and Clean 1BD with new carpet! Plus washer and dryer! Pets OK! (san jose west) ,2624.0,1.0,1.0,,Yes,Yes,,no smoking,2020-03-02 17:38:00,-121.914366,37.316442,sby
$2228 / 596ft2 - New Studio Apt. Offering 2 Mo. Free Rent! Call For Specials & Tour! (san jose south) ,2228.0,0.0,1.0,596.0,Yes,Yes,,no smoking,2020-03-02 17:38:00,-121.883766,37.327141,sby
$1350 / 1br - 225ft2 - $1350 - 1 Bed / 1 Bath Private Entry In-Law Unit (south san francisco) ,1350.0,1.0,1.0,225.0,No,No,street parking,no smoking,2020-03-02 17:38:00,-122.4235,37.6574,pen
"$4230 / 2br - 1688ft2 - Unique, Spacious,  Den, Patio, W/D, Walk To SMART Train Station (petaluma) ",4230.0,2.0,2.0,1688.0,No,No,,smoking ok,2020-02-29 17:31:00,-122.637496,38.233516,nby
$2950 / 1br - Cute Cottage! (pacifica) ,2950.0,1.0,0.0,,No,No,,smoking ok,2020-02-21 18:21:00,-122.4816,37.6196,pen
$3865 / 3br - 1060ft2 - Fairmont Home (pacifica) ,3865.0,3.0,1.0,1060.0,No,No,,no smoking,2020-02-20 13:31:00,-122.4816,37.6196,sby
$2815 / 1br - 683ft2 - $599 OFF! Gorgeous 1x1 Ready for Move-in NEXT WEEK! (san jose north) ,2815.0,1.0,1.0,683.0,Yes,Yes,street parking,smoking ok,2020-03-02 17:38:00,-121.9406,37.4087,pen
"$3512 / 2br - 870ft2 - Lagoon's Available 2 Bedroom, 1 Bath Apartment (redwood shores) ",3512.0,2.0,1.0,870.0,Yes,Yes,,no smoking,2020-03-02 17:38:00,-122.262769,37.554955,pen
"$1880 / 2br - 850ft2 - Welcome home, we are waiting for you. (fairfield / vacaville) ",1880.0,2.0,1.0,850.0,Yes,Yes,,smoking ok,2020-03-02 17:01:00,-121.925987,38.193843,eby
"$2624 / 2br - 1175ft2 - Beautiful, Spacious 2 Bedroom Next to Memorial Park in San Ramon! (dublin / pleasanton / livermore) ",2624.0,2.0,2.0,1175.0,Yes,Yes,,smoking ok,2020-03-02 17:38:00,-121.966017,37.757501,eby
$3200 / 1br - Recently Renovated 1 bed/1 bath in the Heart of Haight/Ashbury. Parkin (haight ashbury) ,3200.0,1.0,1.0,,No,No,,smoking ok,2020-03-02 17:38:00,-122.444168,37.77036,sfc
"$2350 / 1070ft2 - SUPA DUPA FLY..AND HELLA OAKLAND! $1,000 OFF YOUR RENT! (oakland east) ",2350.0,0.0,1.0,1070.0,Yes,Yes,street parking,no smoking,2020-03-02 17:38:00,-122.236949,37.780874,eby
$4141 / 2br - 900ft2 - Dip Your Toes in Elevated Living at Atlas's Pool (oakland downtown) ,4141.0,2.0,2.0,900.0,Yes,Yes,,no smoking,2020-03-02 17:37:00,-122.2851,37.8071,eby
$2800 / 2br - 1551ft2 - 2 Large Dual Master Suites (rohnert pk / cotati) ,2800.0,2.0,2.5,1551.0,Yes,Yes,,no smoking,2020-03-02 17:14:00,-122.717113,38.352048,eby
$2985 / 450ft2 - Elevate Your Life At The Best Building In Oakland - Atlas (oakland downtown) ,2985.0,0.0,1.0,450.0,Yes,Yes,,no smoking,2020-03-02 17:37:00,-122.2851,37.8071,nby
$3600 / 3br - 1110ft2 - Fairmont Home (pacifica) ,3600.0,3.0,1.0,1110.0,No,No,,smoking ok,2020-02-28 08:58:00,-122.4816,37.6196,pen
$4075 / 3br - 1220ft2 - Central San Mateo Home for Rent! (san mateo) ,4075.0,3.0,2.0,1220.0,No,No,,smoking ok,2020-02-29 11:38:00,-122.2998,37.5395,pen
$3694 / 1br - 932ft2 - Second Floor One Bedroom with Amazing East Bay View! (burlingame) ,3694.0,1.0,1.0,932.0,Yes,Yes,,no smoking,2020-03-02 17:37:00,-122.3676,37.5671,pen
$4900 / 2630ft2 - Park Pacifica BOV Home (pacifica) ,4900.0,,,2630.0,No,No,,smoking ok,2020-02-22 12:00:00,-122.4816,37.6196,pen
$2821 / 1br - 596ft2 - City Style Living In This Loft-Style Apartment Home Available Soon! (emeryville) ,2821.0,1.0,1.0,596.0,Yes,Yes,,no smoking,2020-03-02 17:36:00,-122.295086,37.841061,eby
$2350 / 1br - 1070ft2 - Awesome Loft! Commuter’s Dream! Live and Work at 1080 Lofts! (oakland east) ,2350.0,1.0,1.0,1070.0,Yes,Yes,street parking,no smoking,2020-03-02 17:36:00,-122.236949,37.780874,eby
"$3156 / 1br - 808ft2 - Modern Spacious Town home Available Soon, Come Lease & Save! (emeryville) ",3156.0,1.0,1.5,808.0,Yes,Yes,,no smoking,2020-03-02 17:22:00,-122.295086,37.841061,eby
"$4190 / 1br - 693ft2 - Furnished Ideal Mountain View 1BR w/ Pool, Gym, Spa, near Apple (280) (Mountain View) ",4190.0,1.0,1.0,693.0,Yes,Yes,street parking,no smoking,2020-03-02 17:29:00,-122.088,37.3855,sfc
"$2350 / 1070ft2 - Is that smoke I smell? ...yes it is, it's the home fires burning.... (oakland east) ",2350.0,0.0,1.0,1070.0,Yes,Yes,street parking,no smoking,2020-03-02 17:35:00,-122.236949,37.780874,eby
$2200 / 2br - 1000ft2 - $2200 / 2br - Nice & lovely single house! (oakland east) ,2200.0,2.0,1.0,1000.0,No,No,,no smoking,2020-02-20 09:19:00,-122.1853,37.7589,eby
"$6940 / 2br - 1080ft2 - Contemporary Solid Wood Cabinetry, Designer Quartz Countertops (mountain view) ",6940.0,2.0,2.0,1080.0,No,No,,smoking ok,2020-02-23 13:36:00,-122.11223,37.40344,sby
"$1800 / 2br - 600ft2 - $1800 2BM, 1 BATH-BRAND NEW BUILT COZY HOUSE FOR RENT (oakland east) ",1800.0,2.0,1.0,600.0,No,No,,no smoking,2020-02-20 09:31:00,-122.1853,37.7589,eby
"$3690 / 2br - 1167ft2 - Park Access, EV Charging Station, Onsite Dentistry (san jose north) ",3690.0,2.0,2.0,1167.0,Yes,Yes,,no smoking,2020-03-02 17:35:00,-121.942427,37.402176,sby
$2195 / 1br - 900ft2 - FEEL THE COMFORT OF YOUR NEW APT/HOME 🏡 (san leandro) ,2195.0,1.0,1.0,900.0,No,Yes,,smoking ok,2020-03-02 17:35:00,-122.1587,37.7205,eby
$3750 / 3br - 1700ft2 - Three Bedroom Two Full Bath Home in Great neighborhoods (novato) ,3750.0,3.0,2.0,1700.0,No,No,,smoking ok,2020-02-18 09:52:00,-122.585439,38.11582,nby
"$2599 / 4br - 2550ft2 - BEAUTIFUL UPSCALE NEIGHBORHOOD. ..UPGRADED HOUSE "" 4 BED 3 BATH (---1 HOUR DRIVE / TRACY AREA / RIVER ISLANDS) ",2599.0,4.0,3.0,2550.0,Yes,Yes,,smoking ok,2020-02-27 11:17:00,-121.2827,37.8209,eby
$2625 / 1br - 685ft2 - Classic Unit in Desirable Mtn. View Location! Ground Level w/ Patio! (mountain view) ,2625.0,1.0,1.0,685.0,No,No,,smoking ok,2020-03-02 17:34:00,-122.100111,37.398971,pen
"$1880 / 2br - 850ft2 - Beautiful, Spacious Ground Floor With Washer & Dryer! (fairfield / vacaville) ",1880.0,2.0,1.0,850.0,Yes,Yes,,smoking ok,2020-03-02 16:56:00,-121.925987,38.193843,eby
$2195 / 1br - 950ft2 - 1 Month Free Rent! What A Deal! In Downtown San Leandro (san leandro) ,2195.0,1.0,1.0,950.0,No,Yes,,smoking ok,2020-02-22 10:49:00,-122.152626,37.720979,eby
$2080 / 1br - 527ft2 - 1 Bedroom 1 Bath Apartment w/ washer/dryer in Fremont! (fremont / union city / newark) ,2080.0,1.0,1.0,527.0,Yes,Yes,,no smoking,2020-03-02 16:53:00,-121.992295,37.548776,eby
$3940 / 3br - 1327ft2 - WHIRLPOOL STAINLESS STEEL APPLIANCES IN THIS LUXURIOUS COMMUNITY (san jose west) ,3940.0,3.0,2.0,1327.0,Yes,Yes,,no smoking,2020-03-02 17:34:00,-121.949282,37.313002,sby
$2700 / 2br - Come Tour Our Newly Renovated Apartment Homes!! Call Now!! (hayward / castro valley) ,2700.0,2.0,2.0,,Yes,Yes,street parking,no smoking,2020-03-02 17:34:00,-122.081256,37.641377,eby
"$2518 / 2br - 846ft2 - Loft W/Courtyard View, Serene, Great Location (san rafael) ",2518.0,2.0,2.0,846.0,Yes,Yes,,no smoking,2020-03-02 17:33:00,-122.528028,37.969849,nby
$1825 / 1br - 619ft2 - 1 bedroom apartment ready now!! (pittsburg / antioch) ,1825.0,1.0,1.0,619.0,Yes,Yes,,smoking ok,2020-03-02 17:33:00,-121.872705,38.009304,eby
$1944 / 660ft2 - 👌Easy Peasy! TOP Floor Courtyard Studio Available For MI Today! (campbell) ,1944.0,0.0,1.0,660.0,Yes,Yes,,smoking ok,2020-03-02 17:30:00,-121.935667,37.283342,sby
$2030 / 2br - 856ft2 - come check out our beautiful apartment homes!! (pittsburg / antioch) ,2030.0,2.0,1.5,856.0,Yes,Yes,,smoking ok,2020-03-02 17:33:00,-121.872705,38.009304,eby
$3750 / 2br - 1000ft2 - Huge Kitchen and Yard Brand New Near Apple Cupertino Schools (cupertino) ,3750.0,2.0,2.0,1000.0,No,No,,no smoking,2020-03-02 17:05:00,-122.034675,37.34202,sby
$2538 / 2br - 950ft2 - Great Deals Wont Last Long!! San Leandro!! Only 1 Left!! (san leandro) ,2538.0,2.0,2.0,950.0,Yes,Yes,,no smoking,2020-03-02 17:32:00,-122.149427,37.718131,eby
"$3480 Nicely 2bed/ 1bath Apt Near UCB, (berkeley) ",3480.0,,,,No,No,,no smoking,2020-02-24 23:11:00,-122.259057,37.865122,eby
"$2776 1BD1BA GEM! Huge Savings! No pet rent, Utilities Inc., W+D, READY NOW! (san jose west) ",2776.0,,,,Yes,Yes,,no smoking,2020-03-02 17:32:00,-121.914366,37.316442,sby
$1875 / 2br - 850ft2 - Beautiful Loft Style Apartment with Vaulted Ceilings & rain shower W/D (santa rosa) ,1875.0,2.0,1.0,850.0,No,No,,smoking ok,2020-03-02 17:32:00,-122.7339,38.4089,nby
$3800 / 3br - Peaceful Montara House (coastside/pescadero) ,3800.0,3.0,2.0,,Yes,Yes,,no smoking,2020-03-02 17:32:00,-122.515218,37.537312,pen
"$2595 / 2br - 894ft2 - Outdoor Spa, Cable Ready, On-Site Management (fremont / union city / newark) ",2595.0,2.0,1.0,894.0,Yes,Yes,,no smoking,2020-02-29 17:11:00,-122.051273,37.603934,eby
"$3790 / 472ft2 - Furnished Bright SoMa Studio w/ Gym, Roofdeck, walk to BART (133) (SoMa) ",3790.0,0.0,1.0,472.0,Yes,Yes,street parking,no smoking,2020-03-02 17:32:00,-122.408789,37.773545,sfc
"$2603 / 2br - 980ft2 - 2 Bed 1 Bath, Resort Style Pools, 24-Hr Gym - Waterstone Fremont (fremont / union city / newark) ",2603.0,2.0,1.0,980.0,Yes,Yes,street parking,smoking ok,2020-03-02 17:31:00,-121.979616,37.543818,eby
$3350 / 1br - 818ft2 - You Won't Want To Miss Out On The Standard (willow glen / cambrian) ,3350.0,1.0,1.0,818.0,Yes,Yes,,no smoking,2020-03-02 17:18:00,-121.908566,37.318884,sby
$3395 / 1br - 565ft2 - ✓ Luxury ✓ Location ✓ Convenience ✓ Free parking (redwood city) ,3395.0,1.0,1.0,565.0,Yes,Yes,,no smoking,2020-02-19 11:17:00,-122.231548,37.48991,pen
"$2030 / 1br - 612ft2 - Rent a One-Bedroom, One-Bathroom Apartment w/ Stylish Countertops! (concord / pleasant hill / martinez) ",2030.0,1.0,1.0,612.0,Yes,Yes,,no smoking,2020-03-02 17:31:00,-122.125568,37.995056,eby
$2200 / 1br - 1000ft2 - ¡COMPLETAMENTE REMODELADO!  1 cuarto 1 baño (richmond / point / annex) ,2200.0,1.0,1.0,1000.0,Yes,Yes,street parking,smoking ok,2020-02-11 15:23:00,-122.346681,37.938324,eby
$2156 / 1br - 650ft2 - Super Cute Apartments in San Leandro (san leandro) ,2156.0,1.0,1.0,650.0,Yes,Yes,,no smoking,2020-03-02 17:31:00,-122.149427,37.718131,eby
"$3199 / 1br - 900ft2 - Qualoity, Location, Amazing View. Check This Gem! (inner sunset / UCSF) ",3199.0,1.0,1.0,900.0,No,No,street parking,no smoking,2020-03-02 17:31:00,-122.465377,37.76597,sfc
"$4880 / 3br - Beautiful north Berkeley 3b/2b apt, New remolding (berkeley north / hills) ",4880.0,3.0,2.0,,No,Yes,,no smoking,2020-02-20 11:55:00,-122.265762,37.880908,eby
"$5480 / 3br - 1200ft2 - Beautiful Townhouse, 3 Bed room/ 2 Bath room available on June 1st. (berkeley) ",5480.0,3.0,2.0,1200.0,No,No,,no smoking,2020-02-20 12:03:00,-122.26558,37.865029,eby
"$2673 / 2br - 820ft2 - 2 Bed 1 Bath,Pet Friendly, Renovated, Pool & Spa, Gated Community! (fremont / union city / newark) ",2673.0,2.0,1.0,820.0,Yes,Yes,,no smoking,2020-03-02 17:31:00,-122.072385,37.591042,eby
$2450 / 2br - March Madness Special: Move in before 03/15 and get 1 month + $1000! (oakland east) ,2450.0,2.0,1.0,,Yes,Yes,,smoking ok,2020-03-02 17:31:00,-122.185287,37.76996,eby
$600 RV Space For Rent (pittsburg / antioch) ,600.0,,,,No,No,street parking,smoking ok,2020-03-02 17:30:00,-121.925988,38.026888,eby
"$4190 / 1br - 650ft2 - Furnished Sleek Lower Nob Hill 1BR w/ Gym, Roofdeck, CVS on site (132) (Nob Hill) ",4190.0,1.0,1.0,650.0,No,No,street parking,no smoking,2020-03-02 16:49:00,-122.421523,37.787578,sfc
"$2434 / 1br - 808ft2 - Business Center, Package Acceptance, Pool (san jose south) ",2434.0,1.0,1.0,808.0,No,No,,smoking ok,2020-02-11 16:09:00,-121.878087,37.282895,sby
$2995 / 2br - 870ft2 - Up to 1 Month Free! Preferred CA St. Location!  Short Term Available! (mountain view) ,2995.0,2.0,1.0,870.0,No,No,,smoking ok,2020-03-02 17:30:00,-122.10018,37.398999,pen
$2800 / 2br - 917ft2 - NO PLACE LIKE HOME!- STUNNING 2br/2ba-WASHER DRYER IN UNIT NEAR SJSU! (san jose downtown) ,2800.0,2.0,2.0,917.0,Yes,Yes,,no smoking,2020-03-02 17:17:00,-121.885012,37.328087,sby
"$1300 Spacious, Unfurnished 1 Bedroom in Inner Richmond (inner richmond) ",1300.0,0.0,1.0,,No,No,,no smoking,2020-02-24 19:28:00,-122.4892,37.7786,sfc
"$1600 Spacious, Unfurnished 1 Bedroom, Inner Richmond (inner richmond) ",1600.0,0.0,1.0,,No,No,,no smoking,2020-02-24 20:00:00,-122.476169,37.780476,sfc
$3585 / 1br - 816ft2 - Resort-style living! Tour with Encasa today! (sunnyvale) ,3585.0,1.0,1.0,816.0,Yes,Yes,,no smoking,2020-03-02 17:29:00,-122.012776,37.398686,sby
"$1995 / 1br - 660ft2 - Window Coverings, Package Locker System, Disposal (fremont / union city / newark) ",1995.0,1.0,1.0,660.0,Yes,Yes,,no smoking,2020-03-02 17:29:00,-122.051273,37.603934,eby
$3695 / 1br - 686ft2 - Experience the Locale Lifestyle - Sunset Views - Free Parking - (redwood city) ,3695.0,1.0,1.0,686.0,Yes,Yes,,no smoking,2020-02-06 15:47:00,-122.230347,37.488888,pen
"$4680 / 3br - 1700ft2 - UPDATED, Large & Sunny 3 Bedroom Townhouse, Parking, Laundry Glen Park (glen park) ",4680.0,3.0,2.0,1700.0,No,No,,no smoking,2020-02-24 19:04:00,-122.443326,37.735225,sfc
"$6000 / 3br - Richmond Beauty! 3 Bedroom 2 Bathroom, 2 Level Condo with Parking! (richmond / seacliff) ",6000.0,3.0,3.0,,No,No,,no smoking,2020-02-17 15:18:00,-122.493297,37.779688,sfc
"$3595 / 2br - 1192ft2 - $3,595 2-Bedroom 1,192 sq foot duplex apartment (mountain view) ",3595.0,2.0,2.0,1192.0,Yes,Yes,,no smoking,2020-03-02 17:29:00,-122.088279,37.397462,pen
"$1995 UPDATED! Bright & Charming Studio, Lower Nob Hill! In the heart of SF! (lower nob hill) ",1995.0,0.0,1.0,,No,No,street parking,no smoking,2020-02-21 10:46:00,-122.414047,37.789489,sfc
"$1700 Charming, Updated Studio In-law Apartment in Beautiful Millbrae! (daly city) ",1700.0,0.0,1.0,,No,No,street parking,no smoking,2020-02-18 11:55:00,-122.399583,37.599235,pen
$6250 / 3br - 1228ft2 - Spacious 2 bedroom with Den + Patio...Brand New Dogpatch/Potrero (potrero hill) ,6250.0,3.0,2.0,1228.0,Yes,Yes,,smoking ok,2020-03-02 17:29:00,-122.3971,37.7621,sfc
"$1700 Updated Studio In-law Apartment with Laundry, Daly City (daly city) ",1700.0,0.0,1.0,,No,No,,no smoking,2020-02-05 15:28:00,-122.408682,37.705731,pen
"$2395 / 1br - Spacious, Updated 1 Bedroom Cottage, Laundry Included, Berkeley! (berkeley) ",2395.0,1.0,1.0,,No,No,,no smoking,2020-02-29 08:54:00,-122.27658,37.861026,eby
"$2145 / 2br - 825ft2 - Plank Flooring & New Color Scheme, This Home Has It ALL!! (concord / pleasant hill / martinez) ",2145.0,2.0,2.0,825.0,Yes,Yes,,no smoking,2020-03-02 17:28:00,-121.960945,37.953375,eby
$1350 / 2br - Room for Rent - Inner Richmond - $1350 (inner richmond) ,1350.0,2.0,1.5,,No,No,street parking,no smoking,2020-03-02 17:12:00,-122.4614,37.7812,sfc
"$2696 / 2br - 890ft2 - Water, Sewer & Trash Included, BBQ Picnic Area, Air conditioner (san jose west) ",2696.0,2.0,1.5,890.0,Yes,Yes,,no smoking,2020-03-02 17:02:00,-121.9356,37.3163,sby
"$2835 / 1br - 815ft2 - Contemporary Design, Spin Studio, 10 Pools (san jose north) ",2835.0,1.0,1.0,815.0,Yes,Yes,,no smoking,2020-03-02 17:11:00,-121.937991,37.40794,sby
"$2250 / 1br - 750ft2 - One Month Free, Beautiful 1x1 with W/D, Call For Info! (hayward / castro valley) ",2250.0,1.0,1.0,750.0,Yes,Yes,,no smoking,2020-03-02 17:28:00,-122.0894,37.674,eby
$1500 / 1br - $1500 - Private 1 Bed / 1 Bath In-Law Unit With Living/Office Room (south san francisco) ,1500.0,1.0,1.0,,No,No,street parking,no smoking,2020-03-02 17:28:00,-122.4235,37.6574,pen
$6354 / 2br - Get 6 Weeks FREE on this 2 Bed 2 Bath With Great Bridge Views!!! (SOMA / south beach) ,6354.0,2.0,2.0,,Yes,Yes,valet parking,no smoking,2020-03-02 17:27:00,-122.3892,37.7864,sfc
$2600 / 2br - 900ft2 - One Month Free!!! Warm & Cozy 2 bed 1 bath Available in February (hayward / castro valley) ,2600.0,2.0,1.0,900.0,Yes,Yes,,no smoking,2020-03-02 17:27:00,-122.076737,37.671644,eby
"$3615 / 2br - 1185ft2 - Bicycle workshop, Vinyl wood-style plank flooring, Tile backsplash (san jose downtown) ",3615.0,2.0,2.0,1185.0,Yes,Yes,,no smoking,2020-03-02 17:27:00,-121.9153,37.3249,sby
$3550 / 2br - 1200ft2 - MANSION ON LAGOON Balcony / Views / Gardens (alameda) ,3550.0,2.0,1.0,1200.0,No,No,street parking,smoking ok,2020-03-02 17:27:00,-122.2648,37.7706,eby
"$3655 / 2br - 1183ft2 - Picasso 2x2 top floor, spacious, with attach garage available now (santa clara) ",3655.0,2.0,2.0,1183.0,No,No,,no smoking,2020-03-02 17:27:00,-121.9623,37.3924,sby
$2996 / 1br - 800ft2 - 1BR/1BA Unit Close to Down Town and Caltrain w/Washer & Dryer! (mountain view) ,2996.0,1.0,1.0,800.0,Yes,Yes,,smoking ok,2020-02-19 10:51:00,-122.066072,37.37914,sby
$3700 / 2br - 750ft2 - Bike/walk to and from anywhere in Berkeley: 2 br/1ba apartment (berkeley) ,3700.0,2.0,1.0,750.0,No,No,street parking,no smoking,2020-03-02 16:48:00,-122.28358,37.851126,eby
$3270 / 1br - 738ft2 - Unique 1x1 @ Anton 1101 Coming Soon! Hurry & Lease Now! (sunnyvale) ,3270.0,1.0,1.0,738.0,Yes,Yes,,no smoking,2020-03-02 17:26:00,-122.0006,37.3983,sby
$2340 / 2br - 1000ft2 - ☎Open 7 Days A Week! Call And Schedule Your Tour TODAY!☎ (hayward / castro valley) ,2340.0,2.0,1.5,1000.0,No,Yes,,no smoking,2020-03-02 17:25:00,-122.090741,37.696763,eby
$2195 / 1br - 950ft2 - 1 MONTH FREE OF RENT! SAVE UP WITH THIS GREAT DEAL!🤑 (san leandro) ,2195.0,1.0,1.0,950.0,No,Yes,,no smoking,2020-03-02 17:25:00,-122.152626,37.720979,eby
$2250 / 1br - 729ft2 - YOUR FULLY RENOVATED APT IS WAITING FOR YOU! CALL FOR DETAILS (hayward / castro valley) ,2250.0,1.0,1.0,729.0,Yes,Yes,,smoking ok,2020-03-02 17:25:00,-122.0894,37.674,eby
$3270 / 1br - 738ft2 - Spacious 1x1 Home On 4th Floor! Coming Soon! Take Advantage Now! (sunnyvale) ,3270.0,1.0,1.0,738.0,Yes,Yes,,no smoking,2020-03-02 17:25:00,-122.0006,37.3983,sby
$5690 / 2br - 1247ft2 - Newly Renovated 2 Bedroom at Avalon at Mission Bay. Reduced Price! (SOMA / south beach) ,5690.0,2.0,2.0,1247.0,Yes,Yes,,no smoking,2020-02-21 12:54:00,-122.39305,37.777138,sfc
$2590 / 1br - 629ft2 - Come Home To The Best of Bay Area Living...Pool/Spa and 24/7 Fitness (oakland lake merritt / grand) ,2590.0,1.0,1.0,629.0,Yes,Yes,,no smoking,2020-03-02 17:25:00,-122.2223,37.8471,eby
$2495 / 1br - 600ft2 - ONE BED WASHER DRYER APPLE GAZEBOS POOL SPA Cupertino Schools (sunnyvale) ,2495.0,1.0,1.0,600.0,No,No,,no smoking,2020-03-02 17:01:00,-122.034675,37.34202,sby
"$1848 / 1br - Beautiful Newly Renovated 1 Bedroom 1 Bathroom, Coming Soon!! (hayward / castro valley) ",1848.0,1.0,1.0,,Yes,Yes,street parking,no smoking,2020-03-02 17:21:00,-122.07871,37.650477,eby
$2000 / 374ft2 - Spacious 3rd Floor Studio at Back of Building (san mateo) ,2000.0,0.0,1.0,374.0,No,Yes,,smoking ok,2020-03-02 17:25:00,-122.30578,37.550636,pen
$2625 / 1br - 685ft2 - Classic Unit in Desirable Mtn. View Location! Ground Level w/ Patio! (mountain view) ,2625.0,1.0,1.0,685.0,No,No,,smoking ok,2020-03-02 17:34:00,-122.100111,37.398971,pen
"$1880 / 2br - 850ft2 - Beautiful, Spacious Ground Floor With Washer & Dryer! (fairfield / vacaville) ",1880.0,2.0,1.0,850.0,Yes,Yes,,smoking ok,2020-03-02 16:56:00,-121.925987,38.193843,eby
$2195 / 1br - 950ft2 - 1 Month Free Rent! What A Deal! In Downtown San Leandro (san leandro) ,2195.0,1.0,1.0,950.0,No,Yes,,smoking ok,2020-02-22 10:49:00,-122.152626,37.720979,eby
$2080 / 1br - 527ft2 - 1 Bedroom 1 Bath Apartment w/ washer/dryer in Fremont! (fremont / union city / newark) ,2080.0,1.0,1.0,527.0,Yes,Yes,,no smoking,2020-03-02 16:53:00,-121.992295,37.548776,eby
$3940 / 3br - 1327ft2 - WHIRLPOOL STAINLESS STEEL APPLIANCES IN THIS LUXURIOUS COMMUNITY (san jose west) ,3940.0,3.0,2.0,1327.0,Yes,Yes,,no smoking,2020-03-02 17:34:00,-121.949282,37.313002,sby
$2700 / 2br - Come Tour Our Newly Renovated Apartment Homes!! Call Now!! (hayward / castro valley) ,2700.0,2.0,2.0,,Yes,Yes,street parking,no smoking,2020-03-02 17:34:00,-122.081256,37.641377,eby
